transaction_id,timestamp,merchant_id,amount,payment_method,bank,status,error_source,error_step,error_reason,latency_seconds,location,device_type
TXN_019464,2026-08-31 10:08:00,MERCHANT_046,25314.03,CARD,Bank_D,SUCCESS,,,,0.94,Bangalore,Tablet
TXN_019465,2026-08-31 18:40:00,MERCHANT_022,961.41,NETBANKING,Bank_E,SUCCESS,,,,3.37,Pune,Mobile
TXN_019466,2026-08-31 12:10:00,MERCHANT_012,8357.22,UPI,Bank_A,SUCCESS,,,,0.99,Mumbai,Mobile
TXN_019467,2026-08-31 15:24:00,MERCHANT_006,1375.91,UPI,Bank_C,SUCCESS,,,,2.44,Delhi,Mobile
TXN_019468,2026-08-31 16:48:00,MERCHANT_027,991.88,NETBANKING,Bank_E,SUCCESS,,,,3.75,Delhi,Tablet
TXN_019469,2026-08-31 09:53:00,MERCHANT_030,1775.53,UPI,Bank_E,SUCCESS,,,,1.61,Hyderabad,Mobile
TXN_019470,2026-08-31 19:49:00,MERCHANT_035,1357.78,UPI,Bank_E,SUCCESS,,,,0.82,Hyderabad,Tablet
TXN_019471,2026-08-31 15:23:00,MERCHANT_024,1911.08,NETBANKING,Bank_C,SUCCESS,,,,2.67,Bangalore,Mobile
TXN_019472,2026-08-31 19:39:00,MERCHANT_021,1903.33,WALLET,Bank_C,SUCCESS,,,,2.53,Delhi,Mobile
TXN_019473,2026-08-31 16:22:00,MERCHANT_045,651.27,UPI,Bank_E,SUCCESS,,,,0.99,Bangalore,Tablet
TXN_019474,2026-08-31 20:28:00,MERCHANT_038,1254.98,CARD,Bank_D,SUCCESS,,,,2.03,Pune,Mobile
TXN_019475,2026-08-31 15:33:00,MERCHANT_033,1928.61,UPI,Bank_B,SUCCESS,,,,3.91,Hyderabad,Tablet
TXN_019476,2026-08-31 17:35:00,MERCHANT_025,2387.11,NETBANKING,Bank_C,SUCCESS,,,,0.66,Bangalore,Mobile
TXN_019477,2026-08-31 09:21:00,MERCHANT_006,373.53,NETBANKING,Bank_D,SUCCESS,,,,0.63,Pune,Tablet
TXN_019478,2026-08-31 09:06:00,MERCHANT_027,754.08,UPI,Bank_D,SUCCESS,,,,1.43,Bangalore,Desktop
TXN_019479,2026-08-31 10:08:00,MERCHANT_006,683.97,CARD,Bank_D,SUCCESS,,,,0.99,Bangalore,Mobile
TXN_019480,2026-08-31 12:40:00,MERCHANT_026,242.64,UPI,Bank_C,SUCCESS,,,,2.21,Hyderabad,Desktop
TXN_019481,2026-08-31 11:54:00,MERCHANT_050,1285.62,UPI,Bank_B,SUCCESS,,,,3.45,Chennai,Tablet
TXN_019482,2026-08-31 14:33:00,MERCHANT_032,1435.29,UPI,Bank_E,SUCCESS,,,,3.32,Chennai,Desktop
TXN_019483,2026-08-31 17:02:00,MERCHANT_017,5069.21,UPI,Bank_D,SUCCESS,,,,3.14,Mumbai,Desktop
TXN_019484,2026-08-31 17:23:00,MERCHANT_031,488.51,UPI,Bank_B,SUCCESS,,,,1.22,Pune,Tablet
TXN_019485,2026-08-31 19:57:00,MERCHANT_012,961.04,UPI,Bank_A,SUCCESS,,,,0.56,Bangalore,Desktop
TXN_019486,2026-08-31 20:49:00,MERCHANT_046,3378.97,UPI,Bank_C,SUCCESS,,,,2.75,Pune,Desktop
TXN_019487,2026-08-31 13:49:00,MERCHANT_037,1923.09,NETBANKING,Bank_C,SUCCESS,,,,1.24,Chennai,Mobile
TXN_019488,2026-08-31 18:09:00,MERCHANT_015,7465.98,UPI,Bank_A,SUCCESS,,,,2.19,Mumbai,Tablet
TXN_019489,2026-08-31 19:21:00,MERCHANT_028,1541.73,UPI,Bank_A,SUCCESS,,,,3.39,Hyderabad,Tablet
TXN_019490,2026-08-31 20:57:00,MERCHANT_005,1020.78,NETBANKING,Bank_E,SUCCESS,,,,3.17,Delhi,Desktop
TXN_019491,2026-08-31 16:37:00,MERCHANT_003,642.55,NETBANKING,Bank_B,SUCCESS,,,,1.83,Mumbai,Tablet
TXN_019492,2026-08-31 17:16:00,MERCHANT_038,399.81,NETBANKING,Bank_C,SUCCESS,,,,2.22,Hyderabad,Mobile
TXN_019493,2026-08-31 15:09:00,MERCHANT_039,1188.76,UPI,Bank_E,SUCCESS,,,,1.75,Pune,Desktop
TXN_019494,2026-08-31 16:33:00,MERCHANT_009,729.65,CARD,Bank_A,SUCCESS,,,,2.47,Hyderabad,Tablet
TXN_019495,2026-08-31 12:25:00,MERCHANT_004,1103.61,WALLET,Bank_D,SUCCESS,,,,3.26,Bangalore,Mobile
TXN_019496,2026-08-31 10:22:00,MERCHANT_050,5304.04,UPI,Bank_D,SUCCESS,,,,2.95,Chennai,Mobile
TXN_019497,2026-08-31 11:00:00,MERCHANT_031,1540.3,CARD,Bank_B,SUCCESS,,,,3.79,Pune,Mobile
TXN_019498,2026-08-31 16:48:00,MERCHANT_005,208.19,UPI,Bank_E,SUCCESS,,,,2.88,Delhi,Tablet
TXN_019499,2026-08-31 19:40:00,MERCHANT_024,373.07,UPI,Bank_E,FAILED,BANK,AUTHORIZATION,DECLINED,8.41,Pune,Tablet
TXN_019500,2026-08-31 09:40:00,MERCHANT_034,966.27,UPI,Bank_D,FAILED,GATEWAY,AUTHORIZATION,TIMEOUT,7.73,Hyderabad,Mobile
TXN_019501,2026-08-31 19:44:00,MERCHANT_031,708.84,UPI,Bank_D,SUCCESS,,,,1.62,Pune,Mobile
TXN_019502,2026-08-31 18:05:00,MERCHANT_048,4457.04,CARD,Bank_C,SUCCESS,,,,0.81,Chennai,Desktop
TXN_019503,2026-08-31 19:19:00,MERCHANT_007,1013.1,UPI,Bank_D,SUCCESS,,,,1.71,Bangalore,Mobile
TXN_019504,2026-08-31 09:11:00,MERCHANT_017,607.7,WALLET,Bank_A,SUCCESS,,,,2.44,Hyderabad,Tablet
TXN_019505,2026-08-31 20:00:00,MERCHANT_045,3417.2,UPI,Bank_D,SUCCESS,,,,2.09,Bangalore,Mobile
TXN_019506,2026-08-31 11:14:00,MERCHANT_025,1083.68,UPI,Bank_E,SUCCESS,,,,2.32,Delhi,Desktop
TXN_019507,2026-08-31 16:31:00,MERCHANT_009,95.94,UPI,Bank_D,SUCCESS,,,,0.89,Delhi,Mobile
TXN_019508,2026-08-31 10:03:00,MERCHANT_035,818.95,UPI,Bank_D,SUCCESS,,,,0.94,Pune,Mobile
TXN_019509,2026-08-31 13:30:00,MERCHANT_018,1818.77,CARD,Bank_D,SUCCESS,,,,1.46,Bangalore,Tablet
TXN_019510,2026-08-31 17:56:00,MERCHANT_030,629.59,UPI,Bank_B,SUCCESS,,,,3.82,Bangalore,Desktop
TXN_019511,2026-08-31 19:53:00,MERCHANT_034,1966.18,NETBANKING,Bank_B,SUCCESS,,,,3.02,Bangalore,Desktop
TXN_019512,2026-08-31 13:00:00,MERCHANT_025,2925.76,UPI,Bank_D,SUCCESS,,,,0.67,Chennai,Tablet
TXN_019513,2026-08-31 15:36:00,MERCHANT_008,2134.53,NETBANKING,Bank_E,SUCCESS,,,,0.64,Delhi,Mobile
TXN_019514,2026-08-31 20:09:00,MERCHANT_030,1215.93,WALLET,Bank_C,SUCCESS,,,,1.52,Hyderabad,Desktop
TXN_019515,2026-08-31 09:57:00,MERCHANT_047,1206.65,UPI,Bank_C,SUCCESS,,,,0.91,Hyderabad,Mobile
TXN_019516,2026-08-31 13:53:00,MERCHANT_046,593.01,UPI,Bank_C,SUCCESS,,,,2.18,Pune,Desktop
TXN_019517,2026-08-31 17:28:00,MERCHANT_050,500.33,NETBANKING,Bank_D,SUCCESS,,,,3.14,Pune,Tablet
TXN_019518,2026-08-31 15:26:00,MERCHANT_036,1834.2,UPI,Bank_D,SUCCESS,,,,0.71,Mumbai,Desktop
TXN_019519,2026-08-31 16:09:00,MERCHANT_006,690.29,CARD,Bank_C,SUCCESS,,,,3.29,Bangalore,Mobile
TXN_019520,2026-08-31 13:25:00,MERCHANT_044,524.5,UPI,Bank_D,SUCCESS,,,,3.48,Bangalore,Mobile
TXN_019521,2026-08-31 19:02:00,MERCHANT_040,884.22,UPI,Bank_E,SUCCESS,,,,3.47,Delhi,Tablet
TXN_019522,2026-08-31 13:46:00,MERCHANT_018,944.89,NETBANKING,Bank_A,SUCCESS,,,,2.77,Mumbai,Desktop
TXN_019523,2026-08-31 18:46:00,MERCHANT_001,1340.89,CARD,Bank_B,SUCCESS,,,,3.55,Hyderabad,Desktop
TXN_019524,2026-08-31 19:35:00,MERCHANT_026,332.94,UPI,Bank_B,SUCCESS,,,,0.74,Mumbai,Desktop
TXN_019525,2026-08-31 19:54:00,MERCHANT_050,878.81,UPI,Bank_C,SUCCESS,,,,2.78,Pune,Mobile
TXN_019526,2026-08-31 20:49:00,MERCHANT_044,729.86,UPI,Bank_B,SUCCESS,,,,1.12,Bangalore,Mobile
TXN_019527,2026-08-31 18:03:00,MERCHANT_022,1948.57,CARD,Bank_C,SUCCESS,,,,2.46,Mumbai,Desktop
TXN_019528,2026-08-31 10:30:00,MERCHANT_039,2266.99,UPI,Bank_B,SUCCESS,,,,0.91,Hyderabad,Mobile
TXN_019529,2026-08-31 14:25:00,MERCHANT_003,1089.77,UPI,Bank_E,SUCCESS,,,,2.08,Hyderabad,Mobile
TXN_019530,2026-08-31 19:36:00,MERCHANT_021,1491.3,NETBANKING,Bank_B,SUCCESS,,,,3.98,Chennai,Mobile
TXN_019531,2026-08-31 16:55:00,MERCHANT_002,960.33,UPI,Bank_C,SUCCESS,,,,1.97,Delhi,Tablet
TXN_019532,2026-08-31 10:12:00,MERCHANT_039,3317.08,NETBANKING,Bank_A,SUCCESS,,,,0.84,Delhi,Mobile
TXN_019533,2026-08-31 10:48:00,MERCHANT_001,3233.66,CARD,Bank_B,SUCCESS,,,,3.17,Chennai,Mobile
TXN_019534,2026-08-31 18:06:00,MERCHANT_018,487.33,CARD,Bank_C,SUCCESS,,,,1.3,Hyderabad,Desktop
TXN_019535,2026-08-31 12:04:00,MERCHANT_030,264.04,UPI,Bank_C,SUCCESS,,,,3.26,Bangalore,Desktop
TXN_019536,2026-08-31 14:35:00,MERCHANT_037,2123.1,UPI,Bank_C,SUCCESS,,,,1.04,Hyderabad,Desktop
TXN_019537,2026-08-31 09:43:00,MERCHANT_022,323.52,UPI,Bank_E,SUCCESS,,,,0.63,Mumbai,Tablet
TXN_019538,2026-08-31 17:11:00,MERCHANT_014,3587.02,UPI,Bank_D,SUCCESS,,,,0.93,Hyderabad,Tablet
TXN_019539,2026-08-31 17:44:00,MERCHANT_046,324.65,NETBANKING,Bank_B,SUCCESS,,,,2.71,Bangalore,Mobile
TXN_019540,2026-08-31 13:58:00,MERCHANT_042,2264.14,UPI,Bank_D,SUCCESS,,,,1.95,Delhi,Tablet
TXN_019541,2026-08-31 18:13:00,MERCHANT_049,1021.08,UPI,Bank_B,SUCCESS,,,,1.58,Hyderabad,Desktop
TXN_019542,2026-08-31 13:57:00,MERCHANT_039,7714.5,CARD,Bank_B,SUCCESS,,,,1.01,Hyderabad,Mobile
TXN_019543,2026-08-31 19:36:00,MERCHANT_035,3680.19,CARD,Bank_C,SUCCESS,,,,3.09,Chennai,Mobile
TXN_019544,2026-08-31 16:28:00,MERCHANT_026,263.43,NETBANKING,Bank_B,SUCCESS,,,,1.06,Delhi,Tablet
TXN_019545,2026-08-31 15:45:00,MERCHANT_036,395.92,CARD,Bank_D,SUCCESS,,,,1.28,Delhi,Desktop
TXN_019546,2026-08-31 13:13:00,MERCHANT_030,1847.92,UPI,Bank_A,SUCCESS,,,,2.36,Pune,Tablet
TXN_019547,2026-08-31 10:10:00,MERCHANT_007,2886.41,UPI,Bank_D,FAILED,MERCHANT,INITIATION,INVALID_DETAILS,14.43,Chennai,Mobile
TXN_019548,2026-08-31 19:02:00,MERCHANT_030,310.31,UPI,Bank_B,SUCCESS,,,,1.02,Hyderabad,Desktop
TXN_019549,2026-08-31 20:05:00,MERCHANT_013,2371.5,UPI,Bank_D,SUCCESS,,,,1.12,Pune,Desktop
TXN_019550,2026-08-31 20:55:00,MERCHANT_035,1246.97,CARD,Bank_B,SUCCESS,,,,1.78,Pune,Mobile
TXN_019551,2026-08-31 17:47:00,MERCHANT_018,1524.27,UPI,Bank_A,SUCCESS,,,,2.84,Hyderabad,Mobile
TXN_019552,2026-08-31 18:58:00,MERCHANT_023,458.28,UPI,Bank_A,SUCCESS,,,,2.82,Mumbai,Tablet
TXN_019553,2026-08-31 14:19:00,MERCHANT_018,5664.84,UPI,Bank_D,SUCCESS,,,,0.63,Pune,Mobile
TXN_019554,2026-08-31 14:56:00,MERCHANT_038,1452.29,CARD,Bank_B,SUCCESS,,,,3.85,Chennai,Desktop
TXN_019555,2026-08-31 10:04:00,MERCHANT_006,731.93,CARD,Bank_A,SUCCESS,,,,3.79,Chennai,Mobile
TXN_019556,2026-08-31 10:48:00,MERCHANT_015,814.93,UPI,Bank_A,SUCCESS,,,,3.41,Bangalore,Desktop
TXN_019557,2026-08-31 11:27:00,MERCHANT_047,757.42,CARD,Bank_D,SUCCESS,,,,3.33,Mumbai,Mobile
TXN_019558,2026-08-31 10:41:00,MERCHANT_017,1405.3,CARD,Bank_D,SUCCESS,,,,2.63,Mumbai,Desktop
TXN_019559,2026-08-31 12:44:00,MERCHANT_020,1118.92,NETBANKING,Bank_E,SUCCESS,,,,3.14,Mumbai,Desktop
TXN_019560,2026-08-31 14:30:00,MERCHANT_022,269.56,UPI,Bank_D,SUCCESS,,,,2.02,Bangalore,Mobile
TXN_019561,2026-08-31 11:12:00,MERCHANT_017,231.23,UPI,Bank_B,SUCCESS,,,,0.98,Bangalore,Desktop
TXN_019562,2026-08-31 14:26:00,MERCHANT_020,2296.52,NETBANKING,Bank_A,SUCCESS,,,,1.69,Hyderabad,Tablet
TXN_019563,2026-08-31 17:41:00,MERCHANT_034,1628.82,UPI,Bank_C,SUCCESS,,,,1.23,Bangalore,Tablet
TXN_019564,2026-08-31 12:26:00,MERCHANT_020,5223.66,CARD,Bank_C,SUCCESS,,,,3.57,Pune,Tablet
TXN_019565,2026-08-31 14:50:00,MERCHANT_008,300.05,UPI,Bank_E,SUCCESS,,,,2.0,Delhi,Tablet
TXN_019566,2026-08-31 12:36:00,MERCHANT_035,993.42,UPI,Bank_A,SUCCESS,,,,1.18,Pune,Desktop
TXN_019567,2026-08-31 20:04:00,MERCHANT_037,1029.62,UPI,Bank_C,SUCCESS,,,,1.76,Hyderabad,Desktop
TXN_019568,2026-08-31 16:22:00,MERCHANT_035,103.49,UPI,Bank_A,SUCCESS,,,,2.8,Bangalore,Tablet
TXN_019569,2026-08-31 18:21:00,MERCHANT_044,910.54,NETBANKING,Bank_C,SUCCESS,,,,1.75,Chennai,Desktop
TXN_019570,2026-08-31 10:24:00,MERCHANT_009,1870.26,UPI,Bank_C,SUCCESS,,,,3.08,Hyderabad,Mobile
TXN_019571,2026-08-31 18:27:00,MERCHANT_013,89.19,UPI,Bank_C,SUCCESS,,,,3.35,Chennai,Mobile
TXN_019572,2026-08-31 15:05:00,MERCHANT_007,3224.92,NETBANKING,Bank_B,SUCCESS,,,,3.62,Delhi,Desktop
TXN_019573,2026-08-31 16:05:00,MERCHANT_012,314.35,UPI,Bank_D,SUCCESS,,,,2.13,Hyderabad,Mobile
TXN_019574,2026-08-31 20:40:00,MERCHANT_026,1570.96,UPI,Bank_B,SUCCESS,,,,2.27,Bangalore,Desktop
TXN_019575,2026-08-31 14:47:00,MERCHANT_042,218.15,UPI,Bank_B,SUCCESS,,,,2.15,Delhi,Mobile
TXN_019576,2026-08-31 09:03:00,MERCHANT_032,691.73,UPI,Bank_A,SUCCESS,,,,2.06,Delhi,Desktop
TXN_019577,2026-08-31 17:36:00,MERCHANT_010,1240.01,UPI,Bank_E,SUCCESS,,,,3.6,Hyderabad,Tablet
TXN_019578,2026-08-31 17:59:00,MERCHANT_031,1003.77,CARD,Bank_D,SUCCESS,,,,3.16,Bangalore,Tablet
TXN_019579,2026-08-31 15:54:00,MERCHANT_016,204.01,UPI,Bank_B,SUCCESS,,,,3.01,Delhi,Mobile
TXN_019580,2026-08-31 18:39:00,MERCHANT_027,303.43,CARD,Bank_B,SUCCESS,,,,2.63,Hyderabad,Desktop
TXN_019581,2026-08-31 19:17:00,MERCHANT_013,416.79,CARD,Bank_D,SUCCESS,,,,2.66,Delhi,Desktop
TXN_019582,2026-08-31 16:47:00,MERCHANT_004,1420.7,CARD,Bank_C,SUCCESS,,,,3.66,Delhi,Mobile
TXN_019583,2026-08-31 16:28:00,MERCHANT_003,855.11,UPI,Bank_A,SUCCESS,,,,2.28,Pune,Desktop
TXN_019584,2026-08-31 16:54:00,MERCHANT_022,577.87,CARD,Bank_E,SUCCESS,,,,2.9,Bangalore,Desktop
TXN_019585,2026-08-31 10:32:00,MERCHANT_005,1617.99,NETBANKING,Bank_C,SUCCESS,,,,3.94,Chennai,Mobile
TXN_019586,2026-08-31 12:58:00,MERCHANT_011,1516.74,UPI,Bank_C,SUCCESS,,,,0.91,Delhi,Tablet
TXN_019587,2026-08-31 11:34:00,MERCHANT_017,486.67,UPI,Bank_D,SUCCESS,,,,1.05,Chennai,Desktop
TXN_019588,2026-08-31 13:30:00,MERCHANT_015,1153.81,CARD,Bank_D,SUCCESS,,,,1.11,Pune,Mobile
TXN_019589,2026-08-31 16:43:00,MERCHANT_011,1505.62,CARD,Bank_A,SUCCESS,,,,2.69,Bangalore,Mobile
TXN_019590,2026-08-31 17:55:00,MERCHANT_039,438.94,UPI,Bank_A,SUCCESS,,,,1.2,Chennai,Tablet
TXN_019591,2026-08-31 19:34:00,MERCHANT_035,644.44,UPI,Bank_D,SUCCESS,,,,2.49,Chennai,Tablet
TXN_019592,2026-08-31 19:05:00,MERCHANT_009,776.65,UPI,Bank_D,SUCCESS,,,,1.76,Pune,Desktop
TXN_019593,2026-08-31 12:13:00,MERCHANT_011,1851.99,UPI,Bank_D,SUCCESS,,,,1.47,Delhi,Desktop
TXN_019594,2026-08-31 11:01:00,MERCHANT_045,2226.24,UPI,Bank_A,SUCCESS,,,,0.56,Delhi,Tablet
TXN_019595,2026-08-31 10:31:00,MERCHANT_037,1615.38,UPI,Bank_A,FAILED,BANK,AUTHORIZATION,TIMEOUT,3.03,Mumbai,Tablet
TXN_019596,2026-08-31 19:27:00,MERCHANT_012,240.82,UPI,Bank_C,SUCCESS,,,,2.8,Mumbai,Tablet
TXN_019597,2026-08-31 19:32:00,MERCHANT_007,418.7,UPI,Bank_D,SUCCESS,,,,2.59,Bangalore,Mobile
TXN_019598,2026-08-31 14:41:00,MERCHANT_004,1808.13,UPI,Bank_D,SUCCESS,,,,2.62,Pune,Tablet
TXN_019599,2026-08-31 16:54:00,MERCHANT_034,2042.94,UPI,Bank_E,SUCCESS,,,,0.88,Hyderabad,Tablet
TXN_019600,2026-08-31 10:45:00,MERCHANT_050,1063.98,NETBANKING,Bank_A,SUCCESS,,,,1.92,Delhi,Desktop
TXN_019601,2026-08-31 18:55:00,MERCHANT_038,837.37,CARD,Bank_C,SUCCESS,,,,1.99,Delhi,Mobile
TXN_019602,2026-08-31 19:35:00,MERCHANT_040,2720.37,UPI,Bank_E,SUCCESS,,,,2.84,Chennai,Mobile
TXN_019603,2026-08-31 16:10:00,MERCHANT_038,149.16,UPI,Bank_D,SUCCESS,,,,2.7,Bangalore,Desktop
TXN_019604,2026-08-31 11:15:00,MERCHANT_037,644.92,CARD,Bank_E,SUCCESS,,,,2.44,Delhi,Desktop
TXN_019605,2026-08-31 18:01:00,MERCHANT_043,4064.48,UPI,Bank_A,SUCCESS,,,,1.39,Delhi,Desktop
TXN_019606,2026-08-31 11:13:00,MERCHANT_018,3965.1,CARD,Bank_B,SUCCESS,,,,1.36,Mumbai,Tablet
TXN_019607,2026-08-31 17:51:00,MERCHANT_037,291.84,UPI,Bank_A,SUCCESS,,,,2.89,Pune,Desktop
TXN_019608,2026-08-31 11:53:00,MERCHANT_048,563.7,CARD,Bank_E,SUCCESS,,,,2.61,Bangalore,Desktop
TXN_019609,2026-08-31 16:13:00,MERCHANT_043,1549.24,UPI,Bank_C,SUCCESS,,,,2.11,Mumbai,Desktop
TXN_019610,2026-08-31 17:13:00,MERCHANT_045,849.7,UPI,Bank_C,SUCCESS,,,,0.94,Hyderabad,Mobile
TXN_019611,2026-08-31 19:55:00,MERCHANT_017,1343.62,CARD,Bank_B,SUCCESS,,,,1.68,Pune,Desktop
TXN_019612,2026-08-31 15:56:00,MERCHANT_037,253.9,UPI,Bank_E,SUCCESS,,,,3.48,Bangalore,Desktop
TXN_019613,2026-08-31 17:54:00,MERCHANT_012,2595.19,UPI,Bank_C,SUCCESS,,,,0.86,Mumbai,Desktop
TXN_019614,2026-08-31 10:03:00,MERCHANT_005,1084.72,NETBANKING,Bank_C,SUCCESS,,,,2.84,Hyderabad,Tablet
TXN_019615,2026-08-31 10:31:00,MERCHANT_020,776.96,UPI,Bank_B,SUCCESS,,,,0.97,Chennai,Mobile
TXN_019616,2026-08-31 20:17:00,MERCHANT_031,2084.0,CARD,Bank_C,SUCCESS,,,,2.1,Chennai,Tablet
TXN_019617,2026-08-31 18:10:00,MERCHANT_036,1226.08,UPI,Bank_E,SUCCESS,,,,2.75,Hyderabad,Tablet
TXN_019618,2026-08-31 14:14:00,MERCHANT_046,1612.72,UPI,Bank_E,SUCCESS,,,,2.85,Hyderabad,Desktop
TXN_019619,2026-08-31 19:42:00,MERCHANT_047,1027.99,NETBANKING,Bank_E,SUCCESS,,,,0.77,Chennai,Mobile
TXN_019620,2026-08-31 13:23:00,MERCHANT_050,634.39,NETBANKING,Bank_E,SUCCESS,,,,1.61,Delhi,Mobile
TXN_019621,2026-08-31 19:33:00,MERCHANT_037,1819.22,UPI,Bank_B,SUCCESS,,,,3.98,Delhi,Mobile
TXN_019622,2026-08-31 17:11:00,MERCHANT_029,3107.78,UPI,Bank_B,SUCCESS,,,,1.1,Chennai,Desktop
TXN_019623,2026-08-31 12:16:00,MERCHANT_048,3788.91,UPI,Bank_E,SUCCESS,,,,1.25,Pune,Tablet
TXN_019624,2026-08-31 15:49:00,MERCHANT_017,726.18,NETBANKING,Bank_B,SUCCESS,,,,1.04,Mumbai,Desktop
TXN_019625,2026-08-31 10:27:00,MERCHANT_048,158.85,CARD,Bank_A,SUCCESS,,,,3.93,Bangalore,Tablet
TXN_019626,2026-08-31 17:30:00,MERCHANT_050,329.37,NETBANKING,Bank_A,SUCCESS,,,,2.1,Chennai,Desktop
TXN_019627,2026-08-31 11:47:00,MERCHANT_022,1792.15,UPI,Bank_B,SUCCESS,,,,1.47,Chennai,Tablet
TXN_019628,2026-08-31 19:28:00,MERCHANT_012,502.45,NETBANKING,Bank_B,SUCCESS,,,,0.83,Hyderabad,Tablet
TXN_019629,2026-08-31 09:27:00,MERCHANT_035,749.1,UPI,Bank_C,SUCCESS,,,,1.71,Bangalore,Mobile
TXN_019630,2026-08-31 15:28:00,MERCHANT_025,2182.04,UPI,Bank_E,SUCCESS,,,,1.63,Bangalore,Mobile
TXN_019631,2026-08-31 19:46:00,MERCHANT_044,813.68,UPI,Bank_E,SUCCESS,,,,2.0,Pune,Tablet
TXN_019632,2026-08-31 13:06:00,MERCHANT_034,279.89,UPI,Bank_C,SUCCESS,,,,1.93,Hyderabad,Desktop
TXN_019633,2026-08-31 13:53:00,MERCHANT_019,860.3,UPI,Bank_A,SUCCESS,,,,0.61,Delhi,Tablet
TXN_019634,2026-08-31 14:32:00,MERCHANT_039,2060.14,WALLET,Bank_E,SUCCESS,,,,1.12,Hyderabad,Desktop
TXN_019635,2026-08-31 15:24:00,MERCHANT_018,2103.52,UPI,Bank_D,SUCCESS,,,,3.83,Delhi,Mobile
TXN_019636,2026-08-31 17:21:00,MERCHANT_045,5366.42,CARD,Bank_D,SUCCESS,,,,2.93,Chennai,Mobile
TXN_019637,2026-08-31 18:42:00,MERCHANT_032,853.71,UPI,Bank_B,SUCCESS,,,,2.32,Mumbai,Desktop
TXN_019638,2026-08-31 20:43:00,MERCHANT_021,896.21,WALLET,Bank_D,SUCCESS,,,,2.83,Pune,Tablet
TXN_019639,2026-08-31 19:29:00,MERCHANT_009,1553.51,UPI,Bank_D,SUCCESS,,,,3.53,Hyderabad,Desktop
TXN_019640,2026-08-31 10:27:00,MERCHANT_038,348.94,CARD,Bank_B,SUCCESS,,,,3.05,Chennai,Desktop
TXN_019641,2026-08-31 18:30:00,MERCHANT_033,3328.61,NETBANKING,Bank_E,SUCCESS,,,,0.86,Chennai,Mobile
TXN_019642,2026-08-31 17:31:00,MERCHANT_018,2059.22,UPI,Bank_C,SUCCESS,,,,1.21,Bangalore,Tablet
TXN_019643,2026-08-31 19:16:00,MERCHANT_003,1020.37,UPI,Bank_B,SUCCESS,,,,2.82,Pune,Desktop
TXN_019644,2026-08-31 09:34:00,MERCHANT_020,1220.71,UPI,Bank_C,SUCCESS,,,,2.92,Chennai,Tablet
TXN_019645,2026-08-31 09:44:00,MERCHANT_015,2328.34,UPI,Bank_C,SUCCESS,,,,2.2,Pune,Desktop
TXN_019646,2026-08-31 18:38:00,MERCHANT_015,8343.27,UPI,Bank_C,SUCCESS,,,,1.97,Pune,Desktop
TXN_019647,2026-08-31 12:36:00,MERCHANT_011,1084.34,CARD,Bank_B,SUCCESS,,,,1.66,Chennai,Desktop
TXN_019648,2026-08-31 18:12:00,MERCHANT_015,559.91,UPI,Bank_C,SUCCESS,,,,1.93,Bangalore,Tablet
TXN_019649,2026-08-31 17:43:00,MERCHANT_013,803.25,CARD,Bank_A,SUCCESS,,,,1.34,Bangalore,Mobile
TXN_019650,2026-08-31 16:09:00,MERCHANT_019,2681.22,UPI,Bank_A,SUCCESS,,,,3.19,Hyderabad,Desktop
TXN_019651,2026-08-31 10:50:00,MERCHANT_050,1366.82,UPI,Bank_A,SUCCESS,,,,3.64,Pune,Desktop
TXN_019652,2026-08-31 18:27:00,MERCHANT_021,4262.45,UPI,Bank_A,SUCCESS,,,,3.89,Pune,Mobile
TXN_019653,2026-08-31 20:08:00,MERCHANT_047,239.83,UPI,Bank_A,SUCCESS,,,,2.31,Pune,Desktop
TXN_019654,2026-08-31 19:28:00,MERCHANT_040,935.58,WALLET,Bank_B,SUCCESS,,,,3.96,Mumbai,Desktop
TXN_019655,2026-08-31 16:23:00,MERCHANT_003,2567.36,UPI,Bank_C,SUCCESS,,,,2.93,Mumbai,Tablet
TXN_019656,2026-08-31 17:09:00,MERCHANT_045,245.22,UPI,Bank_A,SUCCESS,,,,1.25,Pune,Tablet
TXN_019657,2026-08-31 17:29:00,MERCHANT_032,199.89,CARD,Bank_A,SUCCESS,,,,3.49,Mumbai,Desktop
TXN_019658,2026-08-31 11:27:00,MERCHANT_034,2469.49,UPI,Bank_E,SUCCESS,,,,3.0,Chennai,Tablet
TXN_019659,2026-08-31 09:44:00,MERCHANT_028,685.89,NETBANKING,Bank_A,SUCCESS,,,,0.62,Delhi,Mobile
TXN_019660,2026-08-31 19:18:00,MERCHANT_012,1825.92,CARD,Bank_E,SUCCESS,,,,3.48,Delhi,Desktop
TXN_019661,2026-08-31 20:35:00,MERCHANT_028,339.58,UPI,Bank_C,SUCCESS,,,,0.82,Bangalore,Tablet
TXN_019662,2026-08-31 20:49:00,MERCHANT_013,724.51,UPI,Bank_E,FAILED,NETWORK,AUTHORIZATION,NETWORK_ERROR,8.71,Chennai,Desktop
TXN_019663,2026-08-31 15:33:00,MERCHANT_003,1363.9,CARD,Bank_D,SUCCESS,,,,3.05,Hyderabad,Tablet
TXN_019664,2026-08-31 09:49:00,MERCHANT_023,349.25,WALLET,Bank_A,SUCCESS,,,,2.37,Mumbai,Desktop
TXN_019665,2026-08-31 19:51:00,MERCHANT_019,312.1,WALLET,Bank_A,SUCCESS,,,,3.57,Chennai,Mobile
